"","uniqueid","island","site","transect","top_color","bowl_color","order","count","date traps out","date traps coll"
"5415","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","lepidoptera",2,2018-01-17,2018-01-20
"5416","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","blattodea",0,2018-01-17,2018-01-20
"5417","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","araneae",0,2018-01-17,2018-01-20
"5418","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","isoptera",0,2018-01-17,2018-01-20
"5419","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","partial",0,2018-01-17,2018-01-20
"5420","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","trichoptera",0,2018-01-17,2018-01-20
"5421","Saipan_LADTG_L2","Saipan","LADTG","L2","y","r","other",0,2018-01-17,2018-01-20
"5422","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","diptera",5,NA,NA
"5423","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","hemiptera",0,NA,NA
"5424","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","coleoptera",0,NA,NA
"5425","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","formicidae",0,NA,NA
"5426","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","apoidea",1,NA,NA
"5427","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","crabronidae",1,NA,NA
"5428","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","lepidoptera",4,NA,NA
"5429","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","blattodea",0,NA,NA
"5430","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","araneae",1,NA,NA
"5431","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","isoptera",0,NA,NA
"5432","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","partial",0,NA,NA
"5433","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","trichoptera",0,NA,NA
"5434","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","r","other",0,NA,NA
"5435","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","diptera",8,NA,NA
"5436","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","hemiptera",0,NA,NA
"5437","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","coleoptera",0,NA,NA
"5438","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","formicidae",0,NA,NA
"5439","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","apoidea",4,NA,NA
"5440","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","crabronidae",0,NA,NA
"5441","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","lepidoptera",2,NA,NA
"5442","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","blattodea",0,NA,NA
"5443","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","araneae",1,NA,NA
"5444","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","isoptera",0,NA,NA
"5445","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","partial",0,NA,NA
"5446","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","trichoptera",0,NA,NA
"5447","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","b","other",0,NA,NA
"5448","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","diptera",15,NA,NA
"5449","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","hemiptera",1,NA,NA
"5450","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","coleoptera",7,NA,NA
"5451","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","formicidae",1,NA,NA
"5452","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","apoidea",0,NA,NA
"5453","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","crabronidae",1,NA,NA
"5454","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","lepidoptera",3,NA,NA
"5455","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","blattodea",0,NA,NA
"5456","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","araneae",2,NA,NA
"5457","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","isoptera",0,NA,NA
"5458","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","partial",0,NA,NA
"5459","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","trichoptera",3,NA,NA
"5460","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","w","other",0,NA,NA
"5461","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","diptera",5,NA,NA
"5462","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","hemiptera",2,NA,NA
"5463","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","coleoptera",0,NA,NA
"5464","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","formicidae",0,NA,NA
"5465","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","apoidea",20,NA,NA
"5466","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","crabronidae",0,NA,NA
"5467","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","lepidoptera",14,NA,NA
"5468","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","blattodea",0,NA,NA
"5469","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","araneae",0,NA,NA
"5470","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","isoptera",0,NA,NA
"5471","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","partial",0,NA,NA
"5472","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","trichoptera",1,NA,NA
"5473","Saipan_Ladtg_L3","Saipan","Ladtg","L3","r","y","other",0,NA,NA
"5474","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","diptera",5,NA,NA
"5475","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","hemiptera",1,NA,NA
"5476","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","coleoptera",0,NA,NA
"5477","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","formicidae",0,NA,NA
"5478","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","apoidea",5,NA,NA
"5479","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","crabronidae",4,NA,NA
"5480","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","lepidoptera",7,NA,NA
"5481","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","blattodea",0,NA,NA
"5482","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","araneae",0,NA,NA
"5483","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","isoptera",0,NA,NA
"5484","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","partial",0,NA,NA
"5485","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","trichoptera",0,NA,NA
"5486","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","b","other",0,NA,NA
"5487","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","diptera",2,NA,NA
"5488","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","hemiptera",0,NA,NA
"5489","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","coleoptera",0,NA,NA
"5490","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","formicidae",2,NA,NA
"5491","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","apoidea",4,NA,NA
"5492","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","crabronidae",0,NA,NA
"5493","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","lepidoptera",6,NA,NA
"5494","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","blattodea",0,NA,NA
"5495","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","araneae",0,NA,NA
"5496","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","isoptera",0,NA,NA
"5497","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","partial",0,NA,NA
"5498","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","trichoptera",0,NA,NA
"5499","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","y","other",0,NA,NA
"5500","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","diptera",10,NA,NA
"5501","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","hemiptera",0,NA,NA
"5502","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","coleoptera",0,NA,NA
"5503","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","formicidae",0,NA,NA
"5504","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","apoidea",9,NA,NA
"5505","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","crabronidae",1,NA,NA
"5506","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","lepidoptera",2,NA,NA
"5507","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","blattodea",0,NA,NA
"5508","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","araneae",1,NA,NA
"5509","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","isoptera",0,NA,NA
"5510","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","partial",0,NA,NA
"5511","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","trichoptera",0,NA,NA
"5512","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","w","other",0,NA,NA
"5513","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","diptera",0,NA,NA
"5514","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","hemiptera",0,NA,NA
"5515","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","coleoptera",0,NA,NA
"5516","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","formicidae",0,NA,NA
"5517","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","apoidea",8,NA,NA
"5518","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","crabronidae",4,NA,NA
"5519","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","lepidoptera",10,NA,NA
"5520","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","blattodea",1,NA,NA
"5521","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","araneae",0,NA,NA
"5522","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","isoptera",0,NA,NA
"5523","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","partial",0,NA,NA
"5524","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","trichoptera",0,NA,NA
"5525","Saipan_Ladtg_L3","Saipan","Ladtg","L3","b","r","other",0,NA,NA
"5526","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","diptera",10,NA,NA
"5527","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","hemiptera",1,NA,NA
"5528","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","coleoptera",1,NA,NA
"5529","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","formicidae",1,NA,NA
"5530","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","apoidea",5,NA,NA
"5531","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","crabronidae",6,NA,NA
"5532","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","lepidoptera",7,NA,NA
"5533","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","blattodea",0,NA,NA
"5534","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","araneae",0,NA,NA
"5535","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","isoptera",1,NA,NA
"5536","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","partial",0,NA,NA
"5537","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","trichoptera",0,NA,NA
"5538","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","y","other",0,NA,NA
"5539","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","diptera",5,NA,NA
"5540","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","hemiptera",1,NA,NA
"5541","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","coleoptera",0,NA,NA
"5542","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","formicidae",2,NA,NA
"5543","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","apoidea",4,NA,NA
"5544","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","crabronidae",2,NA,NA
"5545","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","lepidoptera",9,NA,NA
"5546","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","blattodea",0,NA,NA
"5547","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","araneae",0,NA,NA
"5548","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","isoptera",0,NA,NA
"5549","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","partial",1,NA,NA
"5550","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","trichoptera",0,NA,NA
"5551","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","r","other",0,NA,NA
"5552","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","diptera",5,NA,NA
"5553","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","hemiptera",0,NA,NA
"5554","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","coleoptera",0,NA,NA
"5555","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","formicidae",0,NA,NA
"5556","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","apoidea",4,NA,NA
"5557","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","crabronidae",0,NA,NA
"5558","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","lepidoptera",7,NA,NA
"5559","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","blattodea",0,NA,NA
"5560","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","araneae",0,NA,NA
"5561","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","isoptera",0,NA,NA
"5562","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","partial",2,NA,NA
"5563","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","trichoptera",2,NA,NA
"5564","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","b","other",0,NA,NA
"5565","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","diptera",2,NA,NA
"5566","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","hemiptera",1,NA,NA
"5567","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","coleoptera",0,NA,NA
"5568","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","formicidae",1,NA,NA
"5569","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","apoidea",1,NA,NA
"5570","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","crabronidae",0,NA,NA
"5571","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","lepidoptera",3,NA,NA
"5572","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","blattodea",0,NA,NA
"5573","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","araneae",0,NA,NA
"5574","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","isoptera",1,NA,NA
"5575","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","partial",0,NA,NA
"5576","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","trichoptera",0,NA,NA
"5577","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","y","other",0,NA,NA
"5578","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","diptera",9,NA,NA
"5579","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","hemiptera",0,NA,NA
"5580","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","coleoptera",1,NA,NA
"5581","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","formicidae",0,NA,NA
"5582","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","apoidea",1,NA,NA
"5583","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","crabronidae",0,NA,NA
"5584","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","lepidoptera",15,NA,NA
"5585","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","blattodea",0,NA,NA
"5586","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","araneae",0,NA,NA
"5587","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","isoptera",1,NA,NA
"5588","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","partial",0,NA,NA
"5589","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","trichoptera",1,NA,NA
"5590","Saipan_Ladtg_L3","Saipan","Ladtg","L3","y","w","other",0,NA,NA
"5591","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","diptera",3,NA,NA
"5592","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","hemiptera",0,NA,NA
"5593","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","coleoptera",2,NA,NA
"5594","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","formicidae",0,NA,NA
"5595","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","apoidea",1,NA,NA
"5596","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","crabronidae",0,NA,NA
"5597","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","lepidoptera",13,NA,NA
"5598","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","blattodea",0,NA,NA
"5599","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","araneae",1,NA,NA
"5600","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","isoptera",0,NA,NA
"5601","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","partial",0,NA,NA
"5602","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","trichoptera",0,NA,NA
"5603","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","r","other",0,NA,NA
"5604","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","diptera",4,NA,NA
"5605","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","hemiptera",0,NA,NA
"5606","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","coleoptera",0,NA,NA
"5607","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","formicidae",0,NA,NA
"5608","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","apoidea",8,NA,NA
"5609","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","crabronidae",0,NA,NA
"5610","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","lepidoptera",2,NA,NA
"5611","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","blattodea",0,NA,NA
"5612","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","araneae",0,NA,NA
"5613","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","isoptera",0,NA,NA
"5614","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","partial",0,NA,NA
"5615","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","trichoptera",0,NA,NA
"5616","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","w","other",0,NA,NA
"5617","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","diptera",4,NA,NA
"5618","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","hemiptera",0,NA,NA
"5619","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","coleoptera",1,NA,NA
"5620","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","formicidae",1,NA,NA
"5621","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","apoidea",2,NA,NA
"5622","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","crabronidae",0,NA,NA
"5623","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","lepidoptera",2,NA,NA
"5624","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","blattodea",1,NA,NA
"5625","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","araneae",1,NA,NA
"5626","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","isoptera",0,NA,NA
"5627","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","partial",0,NA,NA
"5628","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","trichoptera",0,NA,NA
"5629","Saipan_Ladtg_L3","Saipan","Ladtg","L3","w","b","other",0,NA,NA
"5630","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","diptera",2,2018-01-17,2018-01-20
"5631","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","hemiptera",0,2018-01-17,2018-01-20
"5632","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","coleoptera",0,2018-01-17,2018-01-20
"5633","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","formicidae",1,2018-01-17,2018-01-20
"5634","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","apoidea",2,2018-01-17,2018-01-20
"5635","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","crabronidae",1,2018-01-17,2018-01-20
"5636","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","lepidoptera",3,2018-01-17,2018-01-20
"5637","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","blattodea",0,2018-01-17,2018-01-20
"5638","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","araneae",0,2018-01-17,2018-01-20
"5639","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","isoptera",0,2018-01-17,2018-01-20
"5640","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","partial",0,2018-01-17,2018-01-20
"5641","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","trichoptera",0,2018-01-17,2018-01-20
"5642","Saipan_MTRL_L1","Saipan","MTRL","L1","w","y","other",0,2018-01-17,2018-01-20
"5643","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","diptera",4,2018-01-17,2018-01-20
"5644","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","hemiptera",0,2018-01-17,2018-01-20
"5645","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","coleoptera",0,2018-01-17,2018-01-20
"5646","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","formicidae",0,2018-01-17,2018-01-20
"5647","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","apoidea",1,2018-01-17,2018-01-20
"5648","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","crabronidae",0,2018-01-17,2018-01-20
"5649","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","lepidoptera",0,2018-01-17,2018-01-20
"5650","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","blattodea",0,2018-01-17,2018-01-20
"5651","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","araneae",0,2018-01-17,2018-01-20
"5652","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","isoptera",0,2018-01-17,2018-01-20
"5653","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","partial",0,2018-01-17,2018-01-20
"5654","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","trichoptera",0,2018-01-17,2018-01-20
"5655","Saipan_MTRL_L1","Saipan","MTRL","L1","w","b","other",0,2018-01-17,2018-01-20
"5656","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","diptera",12,2018-01-17,2018-01-20
"5657","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","hemiptera",1,2018-01-17,2018-01-20
"5658","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","coleoptera",1,2018-01-17,2018-01-20
"5659","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","formicidae",0,2018-01-17,2018-01-20
"5660","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","apoidea",0,2018-01-17,2018-01-20
"5661","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","crabronidae",0,2018-01-17,2018-01-20
"5662","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","lepidoptera",1,2018-01-17,2018-01-20
"5663","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","blattodea",0,2018-01-17,2018-01-20
"5664","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","araneae",0,2018-01-17,2018-01-20
"5665","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","isoptera",0,2018-01-17,2018-01-20
"5666","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","partial",0,2018-01-17,2018-01-20
"5667","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","trichoptera",0,2018-01-17,2018-01-20
"5668","Saipan_MTRL_L1","Saipan","MTRL","L1","w","w","other",0,2018-01-17,2018-01-20
"5669","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","diptera",1,2018-01-17,2018-01-20
"5670","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","hemiptera",0,2018-01-17,2018-01-20
"5671","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","coleoptera",0,2018-01-17,2018-01-20
"5672","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","formicidae",0,2018-01-17,2018-01-20
"5673","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","apoidea",0,2018-01-17,2018-01-20
"5674","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","crabronidae",0,2018-01-17,2018-01-20
"5675","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","lepidoptera",4,2018-01-17,2018-01-20
"5676","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","blattodea",0,2018-01-17,2018-01-20
"5677","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","araneae",0,2018-01-17,2018-01-20
"5678","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","isoptera",0,2018-01-17,2018-01-20
"5679","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","partial",0,2018-01-17,2018-01-20
"5680","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","trichoptera",0,2018-01-17,2018-01-20
"5681","Saipan_MTRL_L1","Saipan","MTRL","L1","w","r","other",0,2018-01-17,2018-01-20
"5682","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","diptera",0,2018-01-17,2018-01-20
"5683","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","hemiptera",2,2018-01-17,2018-01-20
"5684","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","coleoptera",0,2018-01-17,2018-01-20
"5685","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","formicidae",0,2018-01-17,2018-01-20
"5686","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","apoidea",2,2018-01-17,2018-01-20
"5687","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","crabronidae",1,2018-01-17,2018-01-20
"5688","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","lepidoptera",0,2018-01-17,2018-01-20
"5689","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","blattodea",0,2018-01-17,2018-01-20
"5690","Saipan_MTRL_L1","Saipan","MTRL","L1","r","y","araneae",0,2018-01-17,2018-01-20
